SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
JAYBARMARU,EQ,675.0,686.5,660.0,680.65,679.0,669.55,33695,22829859.45,10-JUL-2017,1073,INE571B01028
JAYNECOIND,EQ,7.5,7.65,7.3,7.5,7.55,7.3,28979,218599.2,10-JUL-2017,61,INE854B01010
JAYSREETEA,EQ,104.9,108.3,102.0,107.05,107.0,105.15,123052,13183655.0,10-JUL-2017,1291,INE364A01020
JBCHEPHARM,EQ,323.0,325.0,311.95,312.8,313.5,322.9,16923,5307094.1,10-JUL-2017,576,INE572A01028
JBFIND,EQ,272.05,272.3,268.0,270.05,269.5,270.05,23543,6373860.65,10-JUL-2017,255,INE187A01017
JBMA,EQ,360.0,384.0,358.0,365.0,367.0,369.8,166223,61992353.2,10-JUL-2017,3624,INE927D01028
JCHAC,EQ,1960.05,2040.0,1921.0,2011.85,2015.1,1983.95,3266,6554929.55,10-JUL-2017,270,INE782A01015
JENSONICOL,EQ,11.8,11.8,11.45,11.55,11.6,11.95,9802,113601.2,10-JUL-2017,53,INE819B01021
JETAIRWAYS,EQ,602.0,607.7,589.05,605.95,607.0,590.7,835908,503170520.6,10-JUL-2017,10121,INE802G01018
JHS,EQ,73.6,76.35,71.0,74.45,74.9,72.75,98673,7385295.1,10-JUL-2017,605,INE544H01014
JINDALPHOT,EQ,69.3,70.95,69.3,69.8,69.8,69.8,3923,274224.1,10-JUL-2017,41,INE796G01012
JINDALPOLY,EQ,400.0,402.9,391.25,395.1,394.15,398.35,14418,5727243.0,10-JUL-2017,325,INE197D01010
JINDALSAW,EQ,88.0,90.05,85.75,87.9,87.8,86.35,366583,32409554.8,10-JUL-2017,1777,INE324A01024
JINDALSTEL,EQ,136.0,136.0,131.45,134.45,134.2,132.15,1971807,264572458.2,10-JUL-2017,11769,INE749A01030
JINDCOT,EQ,14.2,14.9,13.8,13.95,13.95,14.3,8221,115530.85,10-JUL-2017,42,INE904J01016
JINDRILL,EQ,157.5,170.0,155.0,156.2,156.7,155.35,4502,705129.85,10-JUL-2017,101,INE742C01031
JINDWORLD,EQ,667.65,667.65,610.05,656.1,660.5,659.65,6013,3930231.9,10-JUL-2017,259,INE247D01013
JISLDVREQS,EQ,70.05,71.0,68.25,69.6,69.3,70.2,22551,1562508.7,10-JUL-2017,183,IN9175A01010
JISLJALEQS,EQ,106.0,106.2,104.25,105.5,105.9,105.2,880215,92843434.5,10-JUL-2017,2389,INE175A01038
JITFINFRA,BE,46.2,47.9,46.2,47.75,47.75,47.9,1098,52379.6,10-JUL-2017,13,INE863T01013
JKCEMENT,EQ,971.6,980.0,921.25,974.15,974.6,970.2,10572,10263123.35,10-JUL-2017,243,INE823G01014
JKIL,EQ,302.5,306.25,294.05,304.7,304.35,302.25,15265,4647455.4,10-JUL-2017,312,INE576I01022
JKLAKSHMI,EQ,470.0,474.6,467.6,470.85,469.5,470.25,5604,2641331.15,10-JUL-2017,307,INE786A01032
JKPAPER,EQ,95.3,100.25,92.05,98.2,98.0,95.35,369571,36319711.3,10-JUL-2017,3214,INE789E01012
JKTYRE,EQ,170.0,170.8,167.0,168.8,169.1,169.4,274419,46321438.05,10-JUL-2017,3051,INE573A01042
JMA,EQ,248.0,249.0,248.0,249.0,249.0,236.75,25,6205.5,10-JUL-2017,3,INE412C01015
JMCPROJECT,EQ,300.0,302.95,294.5,298.35,295.55,297.5,10563,3157632.45,10-JUL-2017,402,INE890A01016
JMFINANCIL,EQ,125.75,127.0,122.0,125.95,126.05,124.75,151984,19107654.75,10-JUL-2017,939,INE780C01023
JMTAUTOLTD,EQ,6.05,6.35,6.0,6.25,6.3,6.0,313028,1949944.3,10-JUL-2017,353,INE988E01036
JOCIL,EQ,194.9,199.0,181.65,189.35,190.0,191.05,3140,596031.1,10-JUL-2017,79,INE839G01010
JPASSOCIAT,EQ,24.3,24.3,19.9,21.9,21.85,22.1,25300790,561322653.05,10-JUL-2017,13538,INE455F01025
JPINFRATEC,EQ,21.5,22.85,19.0,21.05,21.0,20.8,2569145,54349504.65,10-JUL-2017,3092,INE099J01015
JPOLYINVST,EQ,69.0,69.95,67.0,69.25,69.5,68.6,1018,69950.95,10-JUL-2017,24,INE147P01019
JPPOWER,EQ,5.35,5.6,4.35,5.45,5.45,5.3,2662905,14388986.6,10-JUL-2017,1049,INE351F01018
JSL,EQ,74.2,79.85,73.75,77.6,78.0,73.6,786635,61478374.15,10-JUL-2017,3049,INE220G01021
JSLHISAR,EQ,128.0,135.3,127.0,132.35,132.3,127.4,125463,16668321.35,10-JUL-2017,898,INE455T01018
JSWENERGY,EQ,64.55,66.0,64.05,64.35,64.25,64.15,1511654,97597516.25,10-JUL-2017,4062,INE121E01018
JSWHL,EQ,1787.95,1788.0,1723.2,1736.35,1725.45,1761.4,338,588855.9,10-JUL-2017,64,INE824G01012
JSWSTEEL,EQ,220.0,220.55,200.0,218.05,217.7,216.1,1299870,283801081.0,10-JUL-2017,8061,INE019A01038
JUBILANT,EQ,710.0,735.0,710.0,715.2,714.0,714.25,145883,104486443.15,10-JUL-2017,2157,INE700A01033
JUBLFOOD,EQ,1134.0,1134.0,1099.9,1112.0,1115.0,1093.35,129919,144380289.1,10-JUL-2017,5133,INE797F01012
JUBLINDS,EQ,271.6,290.0,268.0,275.2,276.0,270.75,34525,9488687.6,10-JUL-2017,812,INE645L01011
JUNIORBEES,EQ,273.75,286.4,270.05,275.16,274.05,273.3,7985,2203524.15,10-JUL-2017,422,INF732E01045
JUSTDIAL,EQ,375.0,378.5,343.2,375.9,375.25,363.6,605091,226551468.8,10-JUL-2017,7383,INE599M01018
JVLAGRO,EQ,20.55,20.55,19.5,20.1,20.15,20.65,46409,932680.8,10-JUL-2017,178,INE430G01026
JYOTHYLAB,EQ,368.5,370.0,365.0,366.35,367.0,367.2,16953,6211713.25,10-JUL-2017,397,INE668F01031
JYOTISTRUC,EQ,9.4,9.95,9.4,9.5,9.4,9.65,73726,702397.2,10-JUL-2017,146,INE197A01024
KABRAEXTRU,EQ,154.5,155.05,149.1,151.0,150.3,154.4,7418,1134896.25,10-JUL-2017,96,INE900B01029
KAJARIACER,EQ,668.0,675.0,662.0,673.05,672.5,671.5,30226,20284722.9,10-JUL-2017,572,INE217B01036
KAKATCEM,EQ,403.9,407.95,398.0,403.2,402.0,400.7,11119,4494204.4,10-JUL-2017,462,INE437B01014
KALPATPOWR,EQ,336.0,340.0,333.1,336.9,339.95,338.15,1782,602414.95,10-JUL-2017,186,INE220B01022
KALYANIFRG,BE,340.0,341.0,335.05,340.0,340.0,347.3,405,137307.3,10-JUL-2017,9,INE314G01014
KAMATHOTEL,EQ,53.7,54.5,53.7,54.2,54.1,53.05,31783,1720167.25,10-JUL-2017,187,INE967C01018
KAMDHENU,EQ,133.9,135.95,124.3,134.15,134.3,132.25,35139,4700704.3,10-JUL-2017,449,INE390H01012
KANANIIND,EQ,12.5,12.5,11.25,11.9,11.9,11.6,240,2890.0,10-JUL-2017,3,INE879E01037
KANORICHEM,EQ,96.0,97.0,94.9,95.75,95.65,94.2,70598,6763305.75,10-JUL-2017,581,INE138C01024
KANSAINER,EQ,440.0,460.0,440.0,444.4,445.05,442.35,13740,6109153.95,10-JUL-2017,796,INE531A01024
KARMAENG,EQ,41.0,43.0,41.0,42.95,43.0,41.7,3938,168145.1,10-JUL-2017,33,INE725L01011
KARURVYSYA,EQ,144.0,145.0,140.15,143.55,143.9,143.9,130190,18688651.8,10-JUL-2017,1576,INE036D01028
KAUSHALYA,EQ,3.25,3.25,3.0,3.1,3.1,3.1,9911,30498.55,10-JUL-2017,27,INE234I01010
KAVVERITEL,EQ,12.85,12.85,11.5,12.05,12.25,11.15,3176,38336.85,10-JUL-2017,20,INE641C01019
KAYA,EQ,978.0,989.0,960.0,975.5,975.1,981.8,885,859289.45,10-JUL-2017,47,INE587G01015
KCP,EQ,110.5,110.5,106.8,107.9,107.95,109.5,62343,6769449.8,10-JUL-2017,499,INE805C01028
KCPSUGIND,EQ,32.45,32.65,31.75,32.45,32.4,32.45,41056,1327634.4,10-JUL-2017,182,INE790B01024
KDDL,EQ,197.0,210.0,195.1,204.45,204.5,204.65,4206,854416.9,10-JUL-2017,49,INE291D01011
KEC,EQ,280.0,280.0,268.8,271.6,271.6,267.25,112026,30465733.7,10-JUL-2017,1518,INE389H01022
KECL,EQ,44.4,44.4,43.6,44.05,44.0,44.35,23308,1027689.6,10-JUL-2017,140,INE134B01017
KEI,EQ,230.7,263.8,229.4,234.95,234.5,229.35,46276,10890127.15,10-JUL-2017,816,INE878B01027
KELLTONTEC,EQ,104.65,109.0,104.65,106.3,106.0,105.5,5889,623588.2,10-JUL-2017,138,INE164B01022
KESARENT,EQ,85.65,85.65,80.5,81.2,82.1,81.6,1816,148055.75,10-JUL-2017,39,INE133B01019
KESORAMIND,EQ,151.7,151.75,145.5,150.25,150.0,150.75,41218,6206930.8,10-JUL-2017,447,INE087A01019
KGL,EQ,1.85,1.85,1.7,1.8,1.8,1.75,1920321,3437421.3,10-JUL-2017,301,INE299C01024
KHAITANELE,BE,20.3,20.3,20.3,20.3,20.3,20.3,65,1319.5,10-JUL-2017,4,INE761A01019
KHANDSE,EQ,16.2,16.2,16.2,16.2,16.2,15.45,50,810.0,10-JUL-2017,1,INE060B01014
KICL,EQ,1881.1,1881.1,1845.0,1845.0,1845.0,1887.6,44,82732.3,10-JUL-2017,44,INE029L01018
KILITCH,EQ,56.0,56.75,55.5,56.6,56.6,56.8,222,12421.15,10-JUL-2017,22,INE729D01010
KINGFA,EQ,750.6,779.9,671.15,769.15,778.0,773.8,795,601996.85,10-JUL-2017,76,INE473D01015
KIOCL,EQ,85.0,89.5,82.5,84.55,84.05,86.6,2813,241366.45,10-JUL-2017,57,INE880L01014
KIRIINDUS,EQ,281.5,289.5,280.6,284.8,284.55,280.15,47489,13550219.65,10-JUL-2017,1134,INE415I01015
KIRLOSBROS,EQ,281.95,281.95,277.25,279.1,278.1,279.25,9726,2713323.0,10-JUL-2017,172,INE732A01036
KIRLOSENG,EQ,397.9,399.45,393.0,395.25,395.0,393.5,3446,1363183.5,10-JUL-2017,131,INE146L01010
KIRLOSIND,EQ,1302.1,1374.95,1216.05,1322.1,1326.95,1335.3,357,462952.4,10-JUL-2017,60,INE250A01039
KITEX,EQ,274.0,277.0,271.05,273.3,274.35,272.8,9929,2720032.8,10-JUL-2017,271,INE602G01020
KKCL,EQ,1750.0,1780.0,1750.0,1761.95,1750.0,1750.0,31,54399.4,10-JUL-2017,8,INE401H01017
KMSUGAR,EQ,23.3,23.3,22.5,22.6,22.7,22.6,34965,795344.2,10-JUL-2017,161,INE157H01023
KNRCON,EQ,215.7,218.0,212.0,213.95,214.0,211.1,10889,2339357.55,10-JUL-2017,186,INE634I01029
KOHINOOR,EQ,75.0,75.05,73.5,74.4,74.2,74.2,42421,3162713.9,10-JUL-2017,312,INE080B01012
KOKUYOCMLN,EQ,113.25,119.75,108.3,117.35,116.8,112.8,257115,30241939.7,10-JUL-2017,2267,INE760A01029
KOLTEPATIL,EQ,175.4,180.0,174.65,175.35,176.0,173.75,26071,4580370.55,10-JUL-2017,742,INE094I01018
KOPRAN,EQ,86.3,86.3,84.85,85.2,85.15,85.4,46171,3940615.75,10-JUL-2017,275,INE082A01010
KOTAKBANK,EQ,964.0,972.8,960.0,968.0,962.65,964.7,354368,343174446.05,10-JUL-2017,5417,INE237A01028
KOTAKBKETF,EQ,238.5,242.9,238.5,241.0,241.0,238.79,301,72520.35,10-JUL-2017,36,INF174K01F59
KOTAKGOLD,EQ,250.0,251.5,246.0,250.95,250.05,251.5,3887,971179.45,10-JUL-2017,268,INF373I01049
KOTAKNIFTY,EQ,976.0,983.5,975.5,981.15,980.1,970.84,5303,5194442.15,10-JUL-2017,105,INF174K01518
KOTAKNV20,EQ,42.0,42.0,42.0,42.0,42.0,41.9,100,4200.0,10-JUL-2017,1,INF174K01Z71
KOTAKPSUBK,EQ,344.0,350.0,342.0,346.6,347.0,341.01,812,281985.9,10-JUL-2017,46,INF373I01023
KOTARISUG,EQ,13.5,13.5,12.95,13.2,13.25,13.75,9979,132445.8,10-JUL-2017,53,INE419A01022
KOTHARIPET,EQ,26.75,26.75,24.05,24.35,24.6,24.05,16534,401856.6,10-JUL-2017,58,INE720A01015
KOTHARIPRO,EQ,191.55,196.0,191.0,191.65,191.15,193.85,1484,285502.95,10-JUL-2017,42,INE823A01017
KPIT,EQ,135.0,135.0,122.0,132.6,132.15,133.45,102495,13587154.1,10-JUL-2017,1149,INE836A01035
KPRMILL,EQ,785.55,795.0,777.55,788.35,786.0,785.05,2015,1590475.85,10-JUL-2017,181,INE930H01023
KRBL,EQ,396.0,396.0,386.6,389.5,390.0,389.45,12716,4964092.25,10-JUL-2017,223,INE001B01026
KREBSBIO,BE,108.85,108.85,108.85,108.85,108.85,108.9,5,544.25,10-JUL-2017,1,INE268B01013
KRIDHANINF,EQ,77.7,77.7,75.6,76.35,76.0,75.4,60213,4608160.95,10-JUL-2017,341,INE524L01026
KSBPUMPS,EQ,809.0,809.0,780.0,795.3,792.2,799.25,4737,3784415.25,10-JUL-2017,264,INE999A01015
KSCL,EQ,630.0,637.95,605.15,634.9,634.1,631.85,146862,93166596.85,10-JUL-2017,2280,INE455I01029
KSERASERA,EQ,0.1,0.15,0.1,0.1,0.15,0.15,234135,33845.15,10-JUL-2017,41,INE216D01026
KSK,EQ,10.25,10.25,9.5,9.85,9.95,10.15,124470,1232609.4,10-JUL-2017,225,INE143H01015
KSL,EQ,444.0,447.35,438.2,440.25,439.45,441.05,21598,9542575.2,10-JUL-2017,462,INE907A01026
KTIL,EQ,222.7,241.0,222.7,225.85,225.1,220.7,8240,1878422.55,10-JUL-2017,182,INE096L01025
KTKBANK,EQ,165.4,180.0,165.2,167.45,167.15,165.8,955016,160030760.1,10-JUL-2017,5149,INE614B01018
KWALITY,EQ,148.75,152.0,148.75,150.85,150.45,151.1,93920,14157705.15,10-JUL-2017,1196,INE775B01025
L&TFH,EQ,149.7,153.3,136.0,149.5,149.45,148.2,446859,66920579.2,10-JUL-2017,3312,INE498L01015
LAKPRE,EQ,41.3,43.75,40.85,41.8,43.75,41.3,450,18672.5,10-JUL-2017,4,INE651C01018
LAKSHMIEFL,EQ,39.5,39.9,38.95,39.75,39.8,38.6,33143,1310316.0,10-JUL-2017,305,INE992B01026
LAKSHVILAS,EQ,200.0,205.0,200.0,204.6,204.45,202.95,370253,75532097.75,10-JUL-2017,1658,INE694C01018
LALPATHLAB,EQ,850.0,850.0,833.05,846.85,849.9,840.45,18936,15976307.5,10-JUL-2017,998,INE600L01024
LAMBODHARA,EQ,69.5,76.0,66.8,72.95,73.4,72.75,4261,304068.2,10-JUL-2017,86,INE112F01022
LAOPALA,EQ,529.95,529.95,507.1,508.9,508.0,513.4,1048,536300.1,10-JUL-2017,127,INE059D01020
LAURUSLABS,EQ,617.5,640.0,608.1,617.4,616.3,619.9,10047,6219431.1,10-JUL-2017,334,INE947Q01010
LAXMIMACH,EQ,5400.0,5450.0,5365.0,5396.15,5380.0,5320.35,804,4343327.95,10-JUL-2017,218,INE269B01029
LCCINFOTEC,BE,0.2,0.25,0.2,0.2,0.2,0.25,18405,3731.05,10-JUL-2017,7,INE938A01021
LEEL,EQ,214.0,218.0,213.1,213.6,213.6,213.25,19297,4130727.35,10-JUL-2017,275,INE245C01019
LFIC,BE,80.0,80.0,80.0,80.0,80.0,77.6,35,2800.0,10-JUL-2017,3,INE850E01012
LGBBROSLTD,EQ,785.0,785.0,770.0,776.55,776.25,782.3,892,693088.7,10-JUL-2017,75,INE337A01034
LIBERTSHOE,EQ,190.1,190.3,186.05,187.15,186.4,189.65,28258,5311976.4,10-JUL-2017,401,INE557B01019
LICHSGFIN,EQ,763.45,763.45,740.0,743.2,743.2,741.25,201435,149979190.65,10-JUL-2017,3124,INE115A01026
LICNETFGSC,EQ,16.2,16.69,16.2,16.34,16.34,16.4,9412,152917.6,10-JUL-2017,8,INF767K01MV5
LINCOLN,EQ,187.0,187.0,172.7,184.35,184.95,184.4,15489,2836069.6,10-JUL-2017,200,INE405C01035
LINCPEN,EQ,250.1,280.0,250.1,276.7,279.0,279.4,1653,444126.9,10-JUL-2017,52,INE802B01019
LINDEINDIA,EQ,443.0,456.5,435.0,453.65,455.0,453.5,3307,1497446.3,10-JUL-2017,120,INE473A01011
LIQUIDBEES,EQ,999.99,1000.01,999.99,1000.0,1000.0,1000.0,786787,786781024.89,10-JUL-2017,895,INF732E01037
LITL,EQ,1.05,1.1,1.0,1.0,1.0,1.05,3074169,3075874.0,10-JUL-2017,591,INE785C01048
LML,EQ,11.65,11.65,11.4,11.4,11.4,11.5,38596,443471.8,10-JUL-2017,123,INE862A01015
LOKESHMACH,EQ,84.1,84.1,77.95,81.1,81.75,82.4,18929,1519190.85,10-JUL-2017,328,INE397H01017
LOTUSEYE,EQ,39.0,39.0,38.0,38.4,38.75,38.6,9477,364822.85,10-JUL-2017,55,INE947I01017
LOVABLE,EQ,258.9,259.7,256.0,257.8,257.6,257.5,25650,6605049.85,10-JUL-2017,811,INE597L01014
LPDC,EQ,3.45,3.45,3.1,3.4,3.45,3.45,681,2298.45,10-JUL-2017,8,INE197J01017
LSIL,EQ,1.65,1.75,1.65,1.7,1.7,1.7,175548,295215.75,10-JUL-2017,91,INE093R01011
LT,EQ,1720.1,1739.0,1675.0,1732.15,1734.7,1704.4,216490,374523153.1,10-JUL-2017,6451,INE018A01030
LTI,EQ,787.5,791.95,785.0,787.55,790.0,795.85,3550,2796127.15,10-JUL-2017,412,INE214T01019
LTTS,EQ,760.1,774.8,760.0,760.75,761.0,768.4,5581,4251462.05,10-JUL-2017,359,INE010V01017
LUMAXIND,EQ,1540.0,1590.0,1540.0,1549.3,1540.0,1558.0,237,368951.45,10-JUL-2017,62,INE162B01018
LUMAXTECH,EQ,577.0,577.0,551.5,563.1,562.0,560.85,7147,4025466.0,10-JUL-2017,243,INE872H01019
LUPIN,EQ,1150.8,1229.0,1082.7,1148.85,1150.0,1117.3,518323,595756960.2,10-JUL-2017,11790,INE326A01037
LUXIND,EQ,1100.0,1115.0,1080.05,1096.35,1099.0,1089.25,6119,6710054.6,10-JUL-2017,241,INE150G01020
LYCOS,EQ,8.8,8.8,8.0,8.0,8.0,8.4,563699,4540922.0,10-JUL-2017,426,INE425B01027
LYKALABS,EQ,50.0,50.5,49.5,49.95,50.0,50.25,11882,593877.5,10-JUL-2017,74,INE933A01014
LYPSAGEMS,EQ,68.0,68.0,56.25,57.05,56.5,56.7,125742,7272541.9,10-JUL-2017,361,INE142K01011
M&M,EQ,1344.45,1400.0,1344.45,1367.4,1366.0,1376.0,436811,597270472.1,10-JUL-2017,9688,INE101A01026
M&MFIN,EQ,367.85,367.95,342.0,366.4,366.4,360.7,185564,67805995.0,10-JUL-2017,2613,INE774D01024
M100,EQ,18.31,18.85,18.31,18.72,18.7,18.74,42602,800188.62,10-JUL-2017,193,INF247L01023
M50,EQ,91.2,93.9,90.5,93.0,93.0,90.6,9629,898525.3,10-JUL-2017,91,INF247L01536
MAANALU,EQ,82.8,82.8,82.8,82.8,82.8,157.75,656,54316.8,10-JUL-2017,10,INE215I01019
MADHAV,EQ,67.5,68.8,66.25,67.55,67.5,67.6,2768,187297.3,10-JUL-2017,46,INE925C01016
MADHUCON,EQ,35.1,35.75,34.05,34.65,34.6,34.85,59209,2050749.3,10-JUL-2017,445,INE378D01032
MADRASFERT,EQ,22.6,23.65,22.6,23.3,23.35,23.0,13098,305852.4,10-JUL-2017,50,INE414A01015
MAGMA,EQ,165.1,167.5,163.0,165.85,165.5,166.1,23988,3959478.45,10-JUL-2017,295,INE511C01022
MAGNUM,EQ,18.8,18.8,18.8,18.8,18.8,17.95,2676,50308.8,10-JUL-2017,9,INE387I01016
MAHABANK,EQ,29.05,29.75,29.05,29.25,29.6,29.05,25202,738915.05,10-JUL-2017,199,INE457A01014
MAHASTEEL,EQ,80.0,92.4,76.1,78.35,79.0,78.05,12858,1019465.5,10-JUL-2017,188,INE451L01014
MAHINDCIE,EQ,239.5,239.5,235.8,236.3,237.0,238.2,14527,3437414.05,10-JUL-2017,250,INE536H01010
MAHLIFE,EQ,437.1,452.0,426.35,435.7,437.9,439.65,2612,1140682.4,10-JUL-2017,101,INE813A01018
MAHSCOOTER,EQ,1919.75,1920.0,1903.0,1908.5,1903.0,1918.35,355,680943.95,10-JUL-2017,22,INE288A01013
MAHSEAMLES,EQ,443.0,443.0,427.25,430.5,430.5,425.7,27492,11836728.15,10-JUL-2017,368,INE271B01025
MAITHANALL,EQ,488.0,490.95,471.1,479.9,488.0,485.95,6960,3352343.0,10-JUL-2017,320,INE683C01011
MAJESCO,EQ,305.0,319.0,295.05,305.8,305.0,304.15,15485,4742474.9,10-JUL-2017,203,INE898S01029
MALUPAPER,EQ,24.9,26.25,24.35,25.65,25.65,25.55,3554,90732.3,10-JUL-2017,15,INE383H01017
MANAKALUCO,EQ,6.35,7.2,6.35,6.9,7.2,6.9,8561,58383.1,10-JUL-2017,35,INE859Q01017
MANAKCOAT,EQ,12.8,13.3,11.0,12.75,12.9,11.15,172704,2153513.6,10-JUL-2017,287,INE830Q01018
MANAKINDST,BE,39.0,39.85,36.3,37.05,37.05,38.15,3027,112361.45,10-JUL-2017,22,INE831Q01016
MANAKSIA,EQ,78.55,81.75,76.6,78.1,77.65,79.15,1859,145924.75,10-JUL-2017,39,INE015D01022
MANAKSTEEL,EQ,24.5,24.75,24.0,24.6,24.3,24.8,11938,292597.6,10-JUL-2017,77,INE824Q01011
MANALIPETC,EQ,39.0,40.45,38.75,39.0,38.75,39.7,86795,3404608.25,10-JUL-2017,486,INE201A01024
MANAPPURAM,EQ,105.0,105.0,99.2,101.4,101.3,101.6,1063437,108256436.45,10-JUL-2017,3862,INE522D01027
MANDHANA,EQ,11.9,12.35,11.85,12.3,12.35,11.8,138694,1705058.65,10-JUL-2017,253,INE087J01010
MANGALAM,EQ,167.8,172.8,165.5,167.8,168.8,166.35,7561,1264553.85,10-JUL-2017,146,INE584F01014
MANGCHEFER,EQ,73.5,78.0,65.3,75.3,75.4,74.1,8674,654324.7,10-JUL-2017,81,INE558B01017
MANGLMCEM,EQ,368.0,369.45,358.0,367.95,367.0,362.65,1084,397396.9,10-JUL-2017,53,INE347A01017
MANGTIMBER,EQ,27.0,28.35,27.0,27.65,27.7,27.75,6007,165397.05,10-JUL-2017,37,INE805B01012
MANINDS,EQ,80.0,81.75,79.0,79.5,79.4,80.85,103478,8250912.4,10-JUL-2017,437,INE993A01026
MANINFRA,EQ,65.0,66.5,64.9,65.95,65.45,64.15,604970,39833154.95,10-JUL-2017,1277,INE949H01023
MANPASAND,EQ,784.0,785.45,765.35,770.3,768.0,775.7,6608,5098824.05,10-JUL-2017,273,INE122R01018
MANUGRAPH,EQ,52.7,53.7,51.5,52.6,52.0,53.15,1735,91199.05,10-JUL-2017,26,INE867A01022
MARALOVER,EQ,45.0,45.6,44.45,44.95,44.65,45.6,2818,126130.15,10-JUL-2017,25,INE882A01013
MARATHON,EQ,316.95,316.95,305.0,305.95,305.0,314.1,1365,419951.15,10-JUL-2017,28,INE182D01012
MARICO,EQ,324.0,324.0,319.55,323.0,323.7,320.2,68720,22170538.5,10-JUL-2017,1530,INE196A01026
MARKSANS,EQ,44.05,44.9,42.0,44.5,44.7,42.9,1045429,46292373.1,10-JUL-2017,3346,INE750C01026
MARUTI,EQ,7500.5,7500.5,6700.0,7430.45,7433.3,7432.8,47433,352788666.4,10-JUL-2017,4351,INE585B01010
MASTEK,EQ,278.95,279.2,272.2,275.65,275.65,275.2,22237,6125254.0,10-JUL-2017,1351,INE759A01021
MAWANASUG,EQ,80.95,83.0,79.55,80.8,82.6,80.65,107361,8669872.5,10-JUL-2017,320,INE636A01039
MAXINDIA,EQ,154.0,154.0,152.05,152.4,152.9,152.45,16041,2447699.95,10-JUL-2017,77,INE153U01017
MAXVIL,EQ,91.0,93.0,91.0,92.15,92.1,91.4,28298,2612442.3,10-JUL-2017,168,INE154U01015
MAYURUNIQ,EQ,369.0,369.0,361.3,363.8,363.95,364.6,9345,3407415.75,10-JUL-2017,165,INE040D01038
MAZDA,EQ,336.5,341.0,332.0,335.3,335.8,339.55,70,23499.8,10-JUL-2017,21,INE885E01034
MBECL,EQ,62.35,65.0,62.35,64.0,63.85,62.35,82202,5269149.35,10-JUL-2017,462,INE748A01016
MBLINFRA,EQ,29.5,30.25,29.2,30.1,30.2,29.5,96331,2886333.3,10-JUL-2017,368,INE912H01013
MCDHOLDING,EQ,40.6,40.6,39.0,39.7,39.65,39.9,12964,511838.55,10-JUL-2017,93,INE836H01014
MCDOWELL-N,EQ,2648.0,2648.0,2360.5,2637.95,2644.0,2622.5,83437,219375326.75,10-JUL-2017,3757,INE854D01016
MCLEODRUSS,EQ,179.85,186.8,179.05,180.8,181.55,178.6,72288,13169818.2,10-JUL-2017,730,INE942G01012
MCX,EQ,1100.0,1100.0,1081.7,1085.7,1088.0,1091.6,22376,24336252.35,10-JUL-2017,745,INE745G01035
MEGASOFT,EQ,15.1,16.5,15.1,16.2,16.4,16.25,14980,242973.7,10-JUL-2017,82,INE933B01012
MEGH,EQ,58.85,58.85,53.0,54.35,54.2,53.0,989047,53907097.7,10-JUL-2017,3728,INE974H01013
MENONBE,EQ,87.4,88.0,81.0,84.95,84.8,88.1,17821,1525059.65,10-JUL-2017,240,INE071D01033
MEP,EQ,150.0,150.0,122.0,139.35,140.65,137.35,1536755,213366224.05,10-JUL-2017,5710,INE776I01010
MERCATOR,EQ,44.85,45.15,43.7,43.9,43.8,44.8,239465,10569263.7,10-JUL-2017,950,INE934B01028
MERCK,EQ,1085.0,1085.0,1068.15,1069.95,1071.0,1073.85,1108,1187493.35,10-JUL-2017,66,INE199A01012
METALFORGE,EQ,39.55,40.15,39.5,39.8,39.9,39.4,18821,750099.65,10-JUL-2017,319,INE425A01011
METKORE,EQ,2.8,3.05,2.8,2.8,3.0,3.0,5472,15396.6,10-JUL-2017,8,INE592I01029
MFSL,EQ,596.65,603.65,593.0,597.1,595.7,594.15,65629,39254464.65,10-JUL-2017,1395,INE180A01020
MGL,EQ,929.0,992.95,929.0,978.3,979.0,975.45,14788,14481918.0,10-JUL-2017,701,INE002S01010
MHRIL,EQ,490.0,490.0,424.95,429.8,430.0,652.65,34007,14719866.35,10-JUL-2017,1689,INE998I01010
MIC,EQ,9.7,9.7,8.8,8.85,8.8,8.95,406875,3626793.8,10-JUL-2017,473,INE287C01029
MIDCAPIWIN,EQ,64.0,72.5,64.0,70.0,70.0,65.7,901,63040.0,10-JUL-2017,40,INF109KB1XT3
MINDACORP,EQ,119.35,119.35,116.0,118.0,117.65,118.2,42639,5033679.9,10-JUL-2017,305,INE842C01021
MINDAIND,EQ,672.0,675.5,655.0,672.45,672.05,670.7,8188,5505349.4,10-JUL-2017,262,INE405E01023
MINDTECK,EQ,85.7,90.0,77.15,77.65,77.5,77.25,4828,378720.9,10-JUL-2017,80,INE110B01017
MINDTREE,EQ,539.0,539.0,518.9,529.65,529.1,539.15,81549,43225589.8,10-JUL-2017,1502,INE018I01017
MIRCELECTR,EQ,16.75,16.75,15.35,15.75,15.7,15.35,312629,4962168.2,10-JUL-2017,583,INE831A01028
MIRZAINT,EQ,159.65,161.5,156.1,157.2,157.5,158.7,61061,9633658.25,10-JUL-2017,549,INE771A01026
MMFL,EQ,679.15,680.0,643.0,667.6,663.0,677.2,2529,1684377.6,10-JUL-2017,123,INE227C01017
